home_buildUpPlaySpeed,home_buildUpPlayDribbling,home_buildUpPlayPassing,home_chanceCreationPassing,home_chanceCreationCrossing,home_chanceCreationShooting,home_defencePressure,home_defenceAggression,home_defenceTeamWidth,away_buildUpPlaySpeed,away_buildUpPlayDribbling,away_buildUpPlayPassing,away_chanceCreationPassing,away_chanceCreationCrossing,away_chanceCreationShooting,away_defencePressure,away_defenceAggression,away_defenceTeamWidth,home_win_percentage,away_win_percentage,home_avg_goal_diff,away_avg_goal_diff,home_buildUpPlaySpeedClass_Fast,home_buildUpPlaySpeedClass_Slow,home_buildUpPlayDribblingClass_Lots,home_buildUpPlayDribblingClass_Normal,home_buildUpPlayPassingClass_Mixed,home_buildUpPlayPassingClass_Short,home_buildUpPlayPositioningClass_Organised,home_chanceCreationPassingClass_Risky,home_chanceCreationPassingClass_Safe,home_chanceCreationCrossingClass_Lots,home_chanceCreationCrossingClass_Normal,home_chanceCreationShootingClass_Lots,home_chanceCreationShootingClass_Normal,home_chanceCreationPositioningClass_Organised,home_defencePressureClass_High,home_defencePressureClass_Medium,home_defenceAggressionClass_Double,home_defenceAggressionClass_Press,home_defenceTeamWidthClass_Normal,home_defenceTeamWidthClass_Wide,home_defenceDefenderLineClass_Offside Trap,away_buildUpPlaySpeedClass_Fast,away_buildUpPlaySpeedClass_Slow,away_buildUpPlayDribblingClass_Lots,away_buildUpPlayDribblingClass_Normal,away_buildUpPlayPassingClass_Mixed,away_buildUpPlayPassingClass_Short,away_buildUpPlayPositioningClass_Organised,away_chanceCreationPassingClass_Risky,away_chanceCreationPassingClass_Safe,away_chanceCreationCrossingClass_Lots,away_chanceCreationCrossingClass_Normal,away_chanceCreationShootingClass_Lots,away_chanceCreationShootingClass_Normal,away_chanceCreationPositioningClass_Organised,away_defencePressureClass_High,away_defencePressureClass_Medium,away_defenceAggressionClass_Double,away_defenceAggressionClass_Press,away_defenceTeamWidthClass_Normal,away_defenceTeamWidthClass_Wide,away_defenceDefenderLineClass_Offside Trap,stat_diff,chance_creation_diff,goal_difference,win_percentage_diff,result
47.0,56.0,50.0,37.0,38.0,53.0,32.0,62.0,54.0,65.0,66.0,39.0,55.0,59.0,46.0,37.0,39.0,37.0,0.25,0.2857142857142857,-0.5882352941176471,-0.29591836734693877,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,11.0,-18.0,-0.2923169267707083,-0.0357142857142857,2
57.0,65.0,56.0,42.0,50.0,55.0,60.0,60.0,54.0,59.0,56.0,52.0,47.0,53.0,39.0,46.0,49.0,55.0,0.5806451612903226,0.390625,0.8145161290322581,0.0546875,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,4.0,-5.0,0.7598286290322581,0.19002016129032262,2
65.0,66.0,39.0,55.0,59.0,46.0,37.0,39.0,37.0,58.0,49.0,42.0,54.0,52.0,52.0,37.0,37.0,58.0,0.2857142857142857,0.23387096774193547,-0.29591836734693877,-0.6814516129032258,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-3.0,1.0,0.385533245556287,0.05184331797235023,2
59.0,56.0,52.0,47.0,53.0,39.0,46.0,49.0,55.0,38.0,58.0,43.0,51.0,54.0,39.0,44.0,46.0,48.0,0.390625,0.25510204081632654,0.0546875,-0.46938775510204084,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,9.0,-4.0,0.5240752551020409,0.13552295918367346,0
65.0,59.0,43.0,53.0,44.0,53.0,42.0,42.0,57.0,47.0,56.0,50.0,37.0,38.0,53.0,32.0,62.0,54.0,0.3790322580645161,0.25,-0.05241935483870968,-0.5882352941176471,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,-7.0,16.0,0.5358159392789374,0.12903225806451613,2
53.0,53.0,44.0,55.0,51.0,60.0,39.0,38.0,61.0,63.0,40.0,39.0,64.0,53.0,52.0,36.0,39.0,64.0,0.22580645161290322,0.3225806451612903,-0.4274193548387097,-0.22983870967741934,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,5.0,-9.0,-0.19758064516129034,-0.0967741935483871,0
69.0,55.0,53.0,65.0,66.0,54.0,60.0,57.0,54.0,40.0,52.0,39.0,53.0,62.0,58.0,37.0,40.0,64.0,0.7459677419354839,0.3709677419354839,1.5403225806451613,-0.06854838709677419,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,14.0,12.0,1.6088709677419355,0.375,2
55.0,35.0,55.0,62.0,65.0,39.0,25.0,56.0,39.0,57.0,65.0,56.0,42.0,50.0,55.0,60.0,60.0,54.0,0.5080645161290323,0.5806451612903226,0.6088709677419355,0.8145161290322581,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-1.0,20.0,-0.20564516129032262,-0.07258064516129037,1
68.0,67.0,41.0,54.0,47.0,46.0,39.0,40.0,53.0,54.0,54.0,39.0,52.0,56.0,38.0,40.0,35.0,46.0,0.20967741935483872,0.14705882352941177,-0.6693548387096774,-1.1764705882352942,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,2.0,2.0,0.5071157495256168,0.06261859582542695,2
70.0,50.0,53.0,56.0,66.0,68.0,58.0,60.0,60.0,51.0,53.0,52.0,43.0,37.0,48.0,38.0,48.0,49.0,0.7379032258064516,0.23417721518987342,1.532258064516129,-0.5189873417721519,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,1.0,13.0,2.051245406288281,0.5037260106165782,2
66.0,47.0,44.0,58.0,65.0,54.0,39.0,48.0,66.0,61.0,49.0,66.0,67.0,64.0,55.0,38.0,49.0,46.0,0.3024193548387097,0.34274193548387094,-0.23387096774193547,-0.12096774193548387,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,True,False,False,True,False,True,True,False,True,False,True,True,False,False,-22.0,-9.0,-0.1129032258064516,-0.040322580645161255,0
63.0,40.0,39.0,64.0,53.0,52.0,36.0,39.0,64.0,65.0,59.0,43.0,53.0,44.0,53.0,42.0,42.0,57.0,0.3225806451612903,0.3790322580645161,-0.22983870967741934,-0.05241935483870968,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-4.0,11.0,-0.17741935483870966,-0.05645161290322581,1
38.0,58.0,43.0,51.0,54.0,39.0,44.0,46.0,48.0,65.0,66.0,39.0,55.0,59.0,46.0,37.0,39.0,37.0,0.25510204081632654,0.2857142857142857,-0.46938775510204084,-0.29591836734693877,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,4.0,-4.0,-0.17346938775510207,-0.030612244897959162,2
57.0,65.0,56.0,42.0,50.0,55.0,60.0,60.0,54.0,66.0,47.0,44.0,58.0,65.0,54.0,39.0,48.0,66.0,0.5806451612903226,0.3024193548387097,0.8145161290322581,-0.23387096774193547,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,12.0,-16.0,1.0483870967741935,0.27822580645161293,2
47.0,56.0,50.0,37.0,38.0,53.0,32.0,62.0,54.0,59.0,56.0,52.0,47.0,53.0,39.0,46.0,49.0,55.0,0.25,0.390625,-0.5882352941176471,0.0546875,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-2.0,-10.0,-0.6429227941176471,-0.140625,1
40.0,52.0,39.0,53.0,62.0,58.0,37.0,40.0,64.0,53.0,53.0,44.0,55.0,51.0,60.0,39.0,38.0,61.0,0.3709677419354839,0.22580645161290322,-0.06854838709677419,-0.4274193548387097,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-5.0,-2.0,0.3588709677419355,0.14516129032258066,2
58.0,49.0,42.0,54.0,52.0,52.0,37.0,37.0,58.0,55.0,35.0,55.0,62.0,65.0,39.0,25.0,56.0,39.0,0.23387096774193547,0.5080645161290323,-0.6814516129032258,0.6088709677419355,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,-13.0,-8.0,-1.2903225806451613,-0.27419354838709675,1
51.0,53.0,52.0,43.0,37.0,48.0,38.0,48.0,49.0,68.0,67.0,41.0,54.0,47.0,46.0,39.0,40.0,53.0,0.23417721518987342,0.20967741935483872,-0.5189873417721519,-0.6693548387096774,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,11.0,-11.0,0.1503674969375255,0.0244997958350347,2
54.0,54.0,39.0,52.0,56.0,38.0,40.0,35.0,46.0,70.0,50.0,53.0,56.0,66.0,68.0,58.0,60.0,60.0,0.14705882352941177,0.7379032258064516,-1.1764705882352942,1.532258064516129,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False,-14.0,-4.0,-2.7087286527514234,-0.5908444022770398,1
61.0,49.0,66.0,67.0,64.0,55.0,38.0,49.0,46.0,69.0,55.0,53.0,65.0,66.0,54.0,60.0,57.0,54.0,0.34274193548387094,0.7459677419354839,-0.12096774193548387,1.5403225806451613,False,False,False,True,True,False,True,True,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,13.0,2.0,-1.661290322580645,-0.40322580645161293,1
57.0,65.0,56.0,42.0,50.0,55.0,60.0,60.0,54.0,53.0,53.0,44.0,55.0,51.0,60.0,39.0,38.0,61.0,0.5806451612903226,0.22580645161290322,0.8145161290322581,-0.4274193548387097,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,12.0,-13.0,1.2419354838709677,0.3548387096774194,2
40.0,52.0,39.0,53.0,62.0,58.0,37.0,40.0,64.0,68.0,67.0,41.0,54.0,47.0,46.0,39.0,40.0,53.0,0.3709677419354839,0.20967741935483872,-0.06854838709677419,-0.6693548387096774,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,-2.0,-1.0,0.6008064516129032,0.16129032258064516,0
47.0,56.0,50.0,37.0,38.0,53.0,32.0,62.0,54.0,55.0,35.0,55.0,62.0,65.0,39.0,25.0,56.0,39.0,0.25,0.5080645161290323,-0.5882352941176471,0.6088709677419355,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,-5.0,-25.0,-1.1971062618595827,-0.25806451612903225,2
59.0,56.0,52.0,47.0,53.0,39.0,46.0,49.0,55.0,65.0,66.0,39.0,55.0,59.0,46.0,37.0,39.0,37.0,0.390625,0.2857142857142857,0.0546875,-0.29591836734693877,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,13.0,-8.0,0.35060586734693877,0.1049107142857143,2
63.0,40.0,39.0,64.0,53.0,52.0,36.0,39.0,64.0,69.0,55.0,53.0,65.0,66.0,54.0,60.0,57.0,54.0,0.3225806451612903,0.7459677419354839,-0.22983870967741934,1.5403225806451613,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-14.0,-1.0,-1.7701612903225805,-0.42338709677419356,2
58.0,49.0,42.0,54.0,52.0,52.0,37.0,37.0,58.0,66.0,47.0,44.0,58.0,65.0,54.0,39.0,48.0,66.0,0.23387096774193547,0.3024193548387097,-0.6814516129032258,-0.23387096774193547,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-2.0,-4.0,-0.44758064516129026,-0.06854838709677422,2
51.0,53.0,52.0,43.0,37.0,48.0,38.0,48.0,49.0,54.0,54.0,39.0,52.0,56.0,38.0,40.0,35.0,46.0,0.23417721518987342,0.14705882352941177,-0.5189873417721519,-1.1764705882352942,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,13.0,-9.0,0.6574832464631423,0.08711839166046165,0
61.0,49.0,66.0,67.0,64.0,55.0,38.0,49.0,46.0,70.0,50.0,53.0,56.0,66.0,68.0,58.0,60.0,60.0,0.34274193548387094,0.7379032258064516,-0.12096774193548387,1.532258064516129,False,False,False,True,True,False,True,True,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False,13.0,11.0,-1.653225806451613,-0.3951612903225807,2
38.0,58.0,43.0,51.0,54.0,39.0,44.0,46.0,48.0,65.0,59.0,43.0,53.0,44.0,53.0,42.0,42.0,57.0,0.25510204081632654,0.3790322580645161,-0.46938775510204084,-0.05241935483870968,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,0.0,-2.0,-0.41696840026333115,-0.12393021724818959,1
66.0,47.0,44.0,58.0,65.0,54.0,39.0,48.0,66.0,59.0,56.0,52.0,47.0,53.0,39.0,46.0,49.0,55.0,0.3024193548387097,0.390625,-0.23387096774193547,0.0546875,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-8.0,11.0,-0.2885584677419355,-0.08820564516129031,2
53.0,53.0,44.0,55.0,51.0,60.0,39.0,38.0,61.0,61.0,49.0,66.0,67.0,64.0,55.0,38.0,49.0,46.0,0.22580645161290322,0.34274193548387094,-0.4274193548387097,-0.12096774193548387,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,True,False,False,True,False,True,True,False,True,False,True,True,False,False,-22.0,-12.0,-0.3064516129032258,-0.11693548387096772,0
55.0,35.0,55.0,62.0,65.0,39.0,25.0,56.0,39.0,38.0,58.0,43.0,51.0,54.0,39.0,44.0,46.0,48.0,0.5080645161290323,0.25510204081632654,0.6088709677419355,-0.46938775510204084,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,12.0,11.0,1.0782587228439764,0.2529624753127057,2
65.0,59.0,43.0,53.0,44.0,53.0,42.0,42.0,57.0,51.0,53.0,52.0,43.0,37.0,48.0,38.0,48.0,49.0,0.3790322580645161,0.23417721518987342,-0.05241935483870968,-0.5189873417721519,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-9.0,10.0,0.4665679869334422,0.1448550428746427,2
54.0,54.0,39.0,52.0,56.0,38.0,40.0,35.0,46.0,40.0,52.0,39.0,53.0,62.0,58.0,37.0,40.0,64.0,0.14705882352941177,0.3709677419354839,-1.1764705882352942,-0.06854838709677419,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,0.0,-1.0,-1.10792220113852,-0.2239089184060721,0
69.0,55.0,53.0,65.0,66.0,54.0,60.0,57.0,54.0,47.0,56.0,50.0,37.0,38.0,53.0,32.0,62.0,54.0,0.7459677419354839,0.25,1.5403225806451613,-0.5882352941176471,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,3.0,28.0,2.128557874762808,0.4959677419354839,2
70.0,50.0,53.0,56.0,66.0,68.0,58.0,60.0,60.0,63.0,40.0,39.0,64.0,53.0,52.0,36.0,39.0,64.0,0.7379032258064516,0.3225806451612903,1.532258064516129,-0.22983870967741934,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,14.0,-8.0,1.7620967741935483,0.4153225806451613,2
65.0,66.0,39.0,55.0,59.0,46.0,37.0,39.0,37.0,57.0,65.0,56.0,42.0,50.0,55.0,60.0,60.0,54.0,0.2857142857142857,0.5806451612903226,-0.29591836734693877,0.8145161290322581,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-17.0,13.0,-1.110434496379197,-0.2949308755760369,1
68.0,67.0,41.0,54.0,47.0,46.0,39.0,40.0,53.0,58.0,49.0,42.0,54.0,52.0,52.0,37.0,37.0,58.0,0.20967741935483872,0.23387096774193547,-0.6693548387096774,-0.6814516129032258,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-1.0,0.0,0.012096774193548376,-0.024193548387096753,0
52.0,53.0,52.0,40.0,37.0,48.0,38.0,48.0,49.0,41.0,59.0,43.0,53.0,44.0,53.0,42.0,42.0,57.0,0.23417721518987342,0.3790322580645161,-0.5189873417721519,-0.05241935483870968,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,9.0,-13.0,-0.4665679869334422,-0.1448550428746427,2
66.0,56.0,52.0,47.0,53.0,39.0,46.0,49.0,55.0,66.0,47.0,44.0,58.0,65.0,54.0,39.0,48.0,66.0,0.390625,0.3024193548387097,0.0546875,-0.23387096774193547,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,8.0,-11.0,0.2885584677419355,0.08820564516129031,1
38.0,40.0,39.0,52.0,53.0,52.0,36.0,39.0,64.0,52.0,50.0,53.0,56.0,66.0,68.0,58.0,60.0,60.0,0.3225806451612903,0.7379032258064516,-0.22983870967741934,1.532258064516129,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False,-14.0,-4.0,-1.7620967741935483,-0.4153225806451613,1
67.0,49.0,66.0,67.0,64.0,55.0,37.0,45.0,44.0,52.0,53.0,44.0,55.0,51.0,60.0,39.0,38.0,61.0,0.34274193548387094,0.22580645161290322,-0.12096774193548387,-0.4274193548387097,True,False,False,True,True,False,False,True,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,22.0,12.0,0.3064516129032258,0.11693548387096772,2
